identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T4C2WIdragon_1,1,food:0,1,,160258,8957,flamethrower:T4C2WIdragon_flamethrower,,1999,food:131,4.2,rage2,6,24080,1,experience:0,2607,
T4C2WIdragon_2,2,food:25503,1,,171940,9928,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1,2138,food:138,4.2,rage2,6,27121,1,experience:0,4488,
T4C2WIdragon_3,3,food:30730,1,,184427,11003,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1,2286,food:146,4.2,rage2,6,34417,1,experience:0,5145,
T4C2WIdragon_4,4,food:32314,1,,196174,12131,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1,2447,food:153,4.2,rage2,7,44592,1,experience:0,5859,
T4C2WIdragon_5,5,food:33898,1,,210341,13435,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01,2615,food:161,4.2,rage2,7,56417,1,experience:0,8954,
T4C2WIdragon_6,6,food:44352,1,,225477,14794,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01,2774,food:168,4.2,rage2,7,69635,1,experience:0,10184,
T4C2WIdragon_7,7,food:47520,1,,239775,16130,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01,2927,food:180,4.2,rage2,8,78353,1,experience:0,11427,
T4C2WIdragon_8,8,food:50688,1,,290093,17280,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01,3065,food:192,4.2,rage2,8,88140,1,experience:0,14480,
T4C2WIdragon_9,9,food:53856,1,,301072,17280,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01|chargedShield:chargedShield1,3192,food:204,4.2,rage2,8,98387,1,experience:0,20361,
T4C2WIdragon_10,10,food:57024,1,,310366,17280,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01|chargedShield:chargedShield1,3310,food:216,4.2,rage2,9,110639,1,experience:0,21731,
T4C2WIdragon_11,11,food:60192,1,,322608,17280,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01|chargedShield:chargedShield1,3452,food:228,4.2,rage2,9,124389,1,experience:0,23590,
T4C2WIdragon_12,12,food:63360,1,,335550,17280,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01|chargedShield:chargedShield1,3623,food:240,4.2,rage2,9,138812,1,experience:0,25740,
T4C2WIdragon_13,13,food:68112,1,,356614,17280,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01|chargedShield:chargedShield1,3831,food:258,4.2,rage2,10,156015,1,experience:0,28958,
T4C2WIdragon_14,14,food:72864,1,,381708,17280,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01|chargedShield:chargedShield1|cannonResist01:cannonResist01,4068,food:276,4.2,rage2,10,175313,1,experience:0,32890,
T4C2WIdragon_15,15,food:77616,1,,408492,17280,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01|chargedShield:chargedShield1|cannonResist01:cannonResist01,4341,food:294,4.2,rage2,11,195591,1,experience:0,37577,
T4C2WIdragon_16,16,food:82368,1,,434037,17280,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01|chargedShield:chargedShield1|cannonResist01:cannonResist01,4639,food:312,4.2,rage2,11,209256,1,experience:0,42619,
T4C2WIdragon_17,17,food:87120,1,,464356,17280,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01|chargedShield:chargedShield1|cannonResist01:cannonResist01,4948,food:330,4.2,rage2,12,223834,1,experience:0,48667,
T4C2WIdragon_18,18,food:91872,1,,496693,17280,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01|chargedShield:chargedShield1|cannonResist01:cannonResist01,5279,food:348,4.2,rage2,12,315814,1,experience:0,55510,
T4C2WIdragon_19,19,food:128337,1,,527618,17280,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01|chargedShield:chargedShield1|cannonResist01:cannonResist01,5638,food:366,4.2,rage2,13,337723,1,experience:0,62985,
T4C2WIdragon_20,20,food:134648,1,,564204,17280,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01|chargedShield:chargedShield1|cannonResist01:cannonResist01,6012,food:384,4.2,rage2,13,361088,1,experience:0,71859,
T4C2WIdragon_21,21,food:140960,1,,603216,17280,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01|chargedShield:chargedShield1|cannonResist01:cannonResist01,6371,food:402,4.2,rage2,14,383494,1,experience:0,81371,
T4C2WIdragon_22,22,food:147271,1,,640634,17280,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01|chargedShield:chargedShield1|cannonResist01:cannonResist01,6721,food:420,4.2,rage2,14,501367,1,experience:0,91190,
T4C2WIdragon_23,23,food:187845,1,,760848,17280,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01|chargedShield:chargedShield1|cannonResist01:cannonResist01,7043,food:438,4.2,rage2,15,535825,1,experience:0,113471,
T4C2WIdragon_24,24,food:195565,1,,791146,17280,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01|chargedShield:chargedShield1|cannonResist01:cannonResist01,7344,food:456,4.2,rage2,15,568957,1,experience:0,123032,
T4C2WIdragon_25,25,food:203285,1,,817942,17280,flamethrower:T4C2WIdragon_flamethrower,curePoison:curePoison1|archerResist01:archerResist01|chargedShield:chargedShield1|cannonResist01:cannonResist01,7632,food:474,4.2,rage2,16,607915,1,experience:0,132194,
