identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T6C1WFdragon_1,1,food:0,1,,485408,15840,flamethrower:T6C1WFdragon_flamethrower,,5187,food:305,4.2,rage2,13,128063,1,experience:0,24225,
T6C1WFdragon_2,2,food:78336,1,,519068,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1,5531,food:320,4.2,rage2,13,136923,1,experience:0,41457,
T6C1WFdragon_3,3,food:82008,1,,554959,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1,5862,food:335,4.2,rage2,14,165215,1,experience:0,46945,
T6C1WFdragon_4,4,food:85680,1,,589383,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1,6183,food:350,4.2,rage2,14,203227,1,experience:0,52610,
T6C1WFdragon_5,5,food:89352,1,,699980,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|energySyphon:syphon1,6479,food:365,4.2,rage2,15,244132,1,experience:0,87285,
T6C1WFdragon_6,6,food:93024,1,,727854,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|energySyphon:syphon1,6757,food:380,4.2,rage2,15,286555,1,experience:0,94640,
T6C1WFdragon_7,7,food:96696,1,,752507,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|energySyphon:syphon1,7021,food:395,4.2,rage2,16,306176,1,experience:0,101688,
T6C1WFdragon_8,8,food:100368,1,,783403,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|energySyphon:syphon1,7330,food:410,4.2,rage2,16,327088,1,experience:0,110548,
T6C1WFdragon_9,9,food:104040,1,,815976,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|energySyphon:syphon1|ballistaResist01:ballistaResist01,7697,food:425,4.2,rage2,17,347247,1,experience:0,157158,
T6C1WFdragon_10,10,food:107712,1,,866248,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|energySyphon:syphon1|ballistaResist01:ballistaResist01,8134,food:440,4.2,rage2,17,370881,1,experience:0,176280,
T6C1WFdragon_11,11,food:111384,1,,925192,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|energySyphon:syphon1|ballistaResist01:ballistaResist01,8627,food:455,4.2,rage2,18,396065,1,experience:0,199757,
T6C1WFdragon_12,12,food:115056,1,,988002,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|energySyphon:syphon1|ballistaResist01:ballistaResist01,9191,food:470,4.2,rage2,18,558370,1,experience:0,227211,
T6C1WFdragon_13,13,food:157695,1,,1048679,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|energySyphon:syphon1|ballistaResist01:ballistaResist01,9803,food:485,4.2,rage2,18,596158,1,experience:0,257248,
T6C1WFdragon_14,14,food:162572,1,,1119624,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|energySyphon:syphon1|ballistaResist01:ballistaResist01,10440,food:500,4.2,rage2,18,636413,1,experience:0,292531,
T6C1WFdragon_15,15,food:167449,1,,1195206,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|energySyphon:syphon1|ballistaResist01:ballistaResist01,11120,food:515,4.2,rage2,18,826063,1,experience:0,332592,
T6C1WFdragon_16,16,food:210770,1,,1268385,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|energySyphon:syphon1|ballistaResist01:ballistaResist01,11856,food:530,4.2,rage2,18,881668,1,experience:0,376319,
T6C1WFdragon_17,17,food:216735,1,,1353741,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|energySyphon:syphon1|ballistaResist01:ballistaResist01,12624,food:545,4.2,rage2,18,1099959,1,experience:0,427661,
T6C1WFdragon_18,18,food:260350,1,,1444660,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|energySyphon:syphon1|ballistaResist01:ballistaResist01,13425,food:560,4.2,rage2,18,1167144,1,experience:0,485316,
T6C1WFdragon_19,19,food:267324,1,,1532879,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|energySyphon:syphon1|ballistaResist01:ballistaResist01,14270,food:575,4.2,rage2,18,1238388,1,experience:0,547349,
T6C1WFdragon_20,20,food:274298,1,,1626431,15840,flamethrower:T6C1WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|energySyphon:syphon1|ballistaResist01:ballistaResist01,15106,food:590,4.2,rage2,18,0,1.2,experience:0,614796,!@#lelgnnlbfhpnckpa
