identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T13C3SWdragon_1,1,food:0,1,,22017637,17280,lockon:T13C3SWdragon_lockon,umbralSpike:umbralSpikeWhite1,1084451,food:2688,4.2,rage3,63,7646637,1,experience:0,133506360,
T13C3SWdragon_2,2,food:714384,1,,22568073,17280,lockon:T13C3SWdragon_lockon,umbralSpike:umbralSpikeWhite1,1111563,food:2706,4.2,rage3,63,7837802,1,experience:0,137173547,
T13C3SWdragon_3,3,food:719136,1,,23132266,17280,lockon:T13C3SWdragon_lockon,umbralSpike:umbralSpikeWhite1,1139351,food:2724,4.2,rage3,64,9127355,1,experience:0,140873060,
T13C3SWdragon_4,4,food:723888,1,,23710558,17280,lockon:T13C3SWdragon_lockon,umbralSpike:umbralSpikeWhite1,1167835,food:2742,4.2,rage3,64,10766142,1,experience:0,144604898,
T13C3SWdragon_5,5,food:728640,1,,24303308,17280,lockon:T13C3SWdragon_lockon,umbralSpike:umbralSpikeWhite1|northernLights:northernLightsDark1,1197031,food:2760,4.2,rage3,65,12403944,1,experience:0,148369062,
T13C3SWdragon_6,6,food:733392,1,,24910886,17280,lockon:T13C3SWdragon_lockon,umbralSpike:umbralSpikeWhite1|northernLights:northernLightsDark1,1226957,food:2778,4.2,rage3,65,14054343,1,experience:0,152165553,
T13C3SWdragon_7,7,food:738144,1,,25533656,17280,lockon:T13C3SWdragon_lockon,umbralSpike:umbralSpikeWhite1|northernLights:northernLightsDark1,1257630,food:2796,4.2,rage3,66,14405702,1,experience:0,155994368,
T13C3SWdragon_8,8,food:742896,1,,26171995,17280,lockon:T13C3SWdragon_lockon,umbralSpike:umbralSpikeWhite1|northernLights:northernLightsDark1,1289071,food:2814,4.2,rage3,66,14765842,1,experience:0,159855510,
T13C3SWdragon_9,9,food:747648,1,,26826290,17280,lockon:T13C3SWdragon_lockon,umbralSpike:umbralSpikeWhite1|northernLights:northernLightsDark1|frenzySpell:mysticBarrage1,1321298,food:2832,4.2,rage3,67,15134985,1,experience:0,163748978,
T13C3SWdragon_10,10,food:752400,1,,27496939,17280,lockon:T13C3SWdragon_lockon,umbralSpike:umbralSpikeWhite1|northernLights:northernLightsDark1|frenzySpell:mysticBarrage1,1354330,food:2850,4.2,rage3,67,15513359,1,experience:0,167674771,
T13C3SWdragon_11,11,food:757152,1,,28184351,17280,lockon:T13C3SWdragon_lockon,umbralSpike:umbralSpikeWhite1|northernLights:northernLightsDark1|frenzySpell:mysticBarrage1,1388188,food:2868,4.2,rage3,68,15901193,1,experience:0,171632890,
T13C3SWdragon_12,12,food:761904,1,,28888947,17280,lockon:T13C3SWdragon_lockon,umbralSpike:umbralSpikeWhite1|northernLights:northernLightsDark1|frenzySpell:mysticBarrage1,1422892,food:2886,4.2,rage3,68,16298719,1,experience:0,175623335,
T13C3SWdragon_13,13,food:766656,1,,29611152,17280,lockon:T13C3SWdragon_lockon,umbralSpike:umbralSpikeWhite1|northernLights:northernLightsDark1|frenzySpell:mysticBarrage1,1458465,food:2904,4.2,rage3,69,16706187,1,experience:0,179646106,
