identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E19Q4MythicHunterDragon_1,1,food:0,1,,181357,840,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,13530,food:210,4.2,rage1,8,32053,1.5,experience:0,15449,5,4,6,
E19Q4MythicHunterDragon_2,2,food:34560,1,,244009,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,15952,food:266,4.2,rage1,9,50886,1.5,experience:0,24533,5,4,6,
E19Q4MythicHunterDragon_3,3,food:43200,1,,308969,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,20064,food:343,4.2,rage1,11,80014,1.5,experience:0,39080,5,4,6,
E19Q4MythicHunterDragon_4,4,food:56160,1,,399071,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,26059,food:427,4.2,rage1,13,121356,1.5,experience:0,65504,5,4,6,
E19Q4MythicHunterDragon_5,5,E19Q4MythicHunterDragonGreenStone:1,1,have2GreenEpic,456251,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,29448,food:469,4.2,rage1,14,137804,1.5,experience:0,84626,11,5,6,
E19Q4MythicHunterDragon_6,6,food:75600,1,,575478,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,32551,food:511,4.2,rage1,15,179912,1.5,experience:0,118009,11,5,6,
E19Q4MythicHunterDragon_7,7,food:82080,1,,618662,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,35273,food:553,4.2,rage1,16,204117,1.5,experience:0,137482,11,5,6,
E19Q4MythicHunterDragon_8,8,food:88560,1,,670842,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,38668,food:595,4.2,rage1,17,260435,1.5,experience:0,163445,11,5,6,
E19Q4MythicHunterDragon_9,9,food:95041,1,,760632,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,43343,food:637,4.2,rage1,18,297049,1.5,experience:0,207747,11,5,6,
E19Q4MythicHunterDragon_10,10,food:101520,1,,862155,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,49248,food:679,4.2,rage1,18,374038,1.5,experience:0,267538,11,5,6,
E19Q4MythicHunterDragon_11,11,E19Q4MythicHunterDragonGoldStone:1,1,haveGoldLegendary,982620,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,55867,food:721,4.2,rage1,18,423751,1.5,experience:0,345896,18,6,6,
E19Q4MythicHunterDragon_12,12,food:114480,1,,1187704,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,67448,food:784,4.2,rage1,18,512136,1.5,experience:0,504729,18,6,6,
E19Q4MythicHunterDragon_13,13,food:124200,1,,1416451,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,79841,food:847,4.2,rage1,18,574094,1.5,experience:0,712549,18,6,6,
E19Q4MythicHunterDragon_14,14,food:133920,1,,1573579,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,89219,food:910,4.2,rage1,18,618232,1.5,experience:0,884524,18,6,6,
E19Q4MythicHunterDragon_15,15,food:143640,1,have2LegendaryGold,1736882,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,98663,food:994,4.2,rage1,18,682409,1.5,experience:0,1079659,18,6,6,
E19Q4MythicHunterDragon_16,16,food:156600,1,,1917151,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,108905,food:1078,4.2,rage1,19,753247,1.5,experience:0,1315512,18,6,6,
E19Q4MythicHunterDragon_17,17,food:169560,1,,2116111,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,120210,food:1162,4.2,rage1,20,831443,1.5,experience:0,1602693,18,6,6,
E19Q4MythicHunterDragon_18,18,E19Q4MythicHunterDragonPlatinumStone:1,1,havePlatinumLegendary,2223207,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,126296,food:1204,4.2,rage1,21,873534,1.5,experience:0,1769054,25,7,6,
E19Q4MythicHunterDragon_19,19,food:189000,1,,2453947,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,139407,food:1288,4.2,rage1,22,964213,1.5,experience:0,2155326,25,7,6,
E19Q4MythicHunterDragon_20,20,food:201960,1,,2708668,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,153878,food:1372,4.2,rage1,24,1064308,1.5,experience:0,2626082,25,7,6,
E19Q4MythicHunterDragon_21,21,food:214920,1,,2989793,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,165642,food:1456,4.2,rage1,25,1174793,1.5,experience:0,3120281,25,7,6,
E19Q4MythicHunterDragon_22,22,food:227880,1,have2LegendaryPlatinum,3219628,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,178378,food:1519,4.2,rage1,26,1265122,1.5,experience:0,3618428,25,7,6,
E19Q4MythicHunterDragon_23,23,food:237600,1,,3382590,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,187408,food:1561,4.2,rage1,27,1329168,1.5,experience:0,3994045,25,7,6,
E19Q4MythicHunterDragon_24,24,food:244080,1,,3467142,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,192093,food:1582,4.2,rage1,27,1362397,1.5,experience:0,4196175,25,7,6,
E19Q4MythicHunterDragon_25,25,E19Q4MythicHunterDragonSapphireStone:1,1,haveLegendarySapphire,3553810,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,196896,food:1603,4.2,rage1,27,1396455,1.5,experience:0,4408635,33,8,6,
E19Q4MythicHunterDragon_26,26,food:250560,1,,3827029,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,212035,food:1666,4.2,rage1,28,1503828,1.5,experience:0,5112696,33,8,6,
E19Q4MythicHunterDragon_27,27,food:260280,1,,4020739,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,222769,food:1708,4.2,rage1,29,1579956,1.5,experience:0,5643270,33,8,6,
E19Q4MythicHunterDragon_28,28,food:266760,1,,4224251,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,234046,food:1750,4.2,rage1,30,1659941,1.5,experience:0,6229083,33,8,6,
E19Q4MythicHunterDragon_29,29,food:273240,1,have2LegendarySapphire,4329839,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,239897,food:1771,4.2,rage1,30,1701438,1.5,experience:0,6544464,33,8,6,
E19Q4MythicHunterDragon_30,30,food:276480,1,,4549018,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,252041,food:1813,4.2,rage1,31,2383429,1.5,experience:0,7223789,33,8,6,
E19Q4MythicHunterDragon_31,31,food:367849,1,,4779294,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,264801,food:1855,4.2,rage1,31,2504089,1.5,experience:0,7973770,33,8,6,
E19Q4MythicHunterDragon_32,32,food:376272,1,,5021207,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,278206,food:1897,4.2,rage1,32,2630857,1.5,experience:0,8801413,33,8,6,
E19Q4MythicHunterDragon_33,33,E19Q4MythicHunterDragonGarnetStone:1,1,haveLegendaryGarnet,5407239,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,299597,food:1960,4.2,rage1,33,2833141,1.5,experience:0,10206746,41,9,6,
E19Q4MythicHunterDragon_34,34,food:397332,1,,5680951,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,314764,food:2002,4.2,rage1,34,2976566,1.5,experience:0,11266400,41,9,6,
E19Q4MythicHunterDragon_35,35,food:405756,1,,5968511,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,330698,food:2044,4.2,rage1,34,3127251,1.5,experience:0,12435804,41,9,6,
E19Q4MythicHunterDragon_36,36,food:414180,1,,6270635,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,347440,food:2086,4.2,rage1,35,3285567,1.5,experience:0,13726680,41,9,6,
E19Q4MythicHunterDragon_37,37,food:422604,1,have2LegendaryGarnet,6427388,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,356126,food:2107,4.2,rage1,35,4083343,1.5,experience:0,14421699,41,9,6,
E19Q4MythicHunterDragon_38,38,food:525312,1,,6921530,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,383508,food:2170,4.2,rage1,36,4397308,1.5,experience:0,16724524,41,9,6,
E19Q4MythicHunterDragon_39,39,food:540864,1,,7453686,900,fireball:E19Q4MythicHunterDragon_fireball,desiccatingSand:snowdrift1|healthRageDeathMark:huntersMark1|dissipate:silentSwoop1|battlecry:battleScreech1,412996,food:2233,4.2,rage1,37,4735415,1.5,experience:0,19395175,41,9,6,
