identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T4C1WUdragon_1,1,food:0,1,,115801,5712,flamethrower:T4C1WUdragon_flamethrower,,1444,food:85,4.2,rage2,5,12315,1,experience:0,1610,
T4C1WUdragon_2,2,food:12338,1,,120227,6115,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1,1523,food:90,4.2,rage2,5,13885,1,experience:0,2633,
T4C1WUdragon_3,3,food:13431,1,,129089,6730,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1,1612,food:97,4.2,rage2,5,17781,1,experience:0,2999,
T4C1WUdragon_4,4,food:16979,1,,138563,7442,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1,1717,food:103,4.2,rage2,6,22863,1,experience:0,3432,
T4C1WUdragon_5,5,food:18325,1,,147437,8210,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1|healDragon:heal1,1839,food:109,4.2,rage2,6,28953,1,experience:0,5214,
T4C1WUdragon_6,6,food:19707,1,,158185,9101,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1|healDragon:heal1,1967,food:115,4.2,rage2,6,36048,1,experience:0,5984,
T4C1WUdragon_7,7,food:23746,1,,169673,10086,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1|healDragon:heal1,2103,food:122,4.2,rage2,6,40264,1,experience:0,6860,
T4C1WUdragon_8,8,food:24970,1,,180480,11120,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1|healDragon:heal1,2251,food:128,4.2,rage2,7,45333,1,experience:0,7812,
T4C1WUdragon_9,9,food:26194,1,,193514,12315,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1|healDragon:heal1|lightningResist01:lightningResist01,2406,food:134,4.2,rage2,7,51025,1,experience:0,11640,
T4C1WUdragon_10,10,food:34272,1,,207439,13562,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1|healDragon:heal1|lightningResist01:lightningResist01,2552,food:140,4.2,rage2,7,56974,1,experience:0,13239,
T4C1WUdragon_11,11,food:36720,1,,220593,14786,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1|healDragon:heal1|lightningResist01:lightningResist01,2693,food:150,4.2,rage2,8,64107,1,experience:0,14855,
T4C1WUdragon_12,12,food:39168,1,,266886,15840,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1|healDragon:heal1|lightningResist01:lightningResist01,2820,food:160,4.2,rage2,8,95783,1,experience:0,18824,
T4C1WUdragon_13,13,food:55275,1,,276987,15840,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1|healDragon:heal1|lightningResist01:lightningResist01,2936,food:170,4.2,rage2,8,106918,1,experience:0,20361,
T4C1WUdragon_14,14,food:58526,1,,285536,15840,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1|healDragon:heal1|lightningResist01:lightningResist01,3046,food:180,4.2,rage2,9,120232,1,experience:0,21731,
T4C1WUdragon_15,15,food:61778,1,,296800,15840,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1|healDragon:heal1|lightningResist01:lightningResist01,3175,food:190,4.2,rage2,9,165330,1,experience:0,23590,
T4C1WUdragon_16,16,food:79536,1,,308706,15840,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1|healDragon:heal1|lightningResist01:lightningResist01,3333,food:200,4.2,rage2,9,184501,1,experience:0,25740,
T4C1WUdragon_17,17,food:85501,1,,328085,15840,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1|healDragon:heal1|lightningResist01:lightningResist01,3525,food:215,4.2,rage2,10,242423,1,experience:0,28958,
T4C1WUdragon_18,18,food:106930,1,,351171,15840,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1|healDragon:heal1|lightningResist01:lightningResist01,3742,food:230,4.2,rage2,10,272410,1,experience:0,32890,
T4C1WUdragon_19,19,food:113904,1,,375813,15840,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1|healDragon:heal1|lightningResist01:lightningResist01,3994,food:245,4.2,rage2,11,303918,1,experience:0,37577,
T4C1WUdragon_20,20,food:120877,1,,399314,15840,flamethrower:T4C1WUdragon_flamethrower,hurricane:hurricane1|healDragon:heal1|lightningResist01:lightningResist01,4268,food:260,4.2,rage2,11,0,1.2,experience:0,42619,!@#ankimfbplogfcnid
