identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T3C1SIdragon_1,1,food:0,1,,35911,1351,lockon:T3C1SIdragon_lockon,,2970,food:34,4.2,rage3,3,3670,1,experience:0,420,
T3C1SIdragon_2,2,food:2285,1,,39048,1580,lockon:T3C1SIdragon_lockon,aoeSpell:aoe1,3196,food:36,4.2,rage3,3,4796,1,experience:0,740,
T3C1SIdragon_3,3,food:2592,1,,42854,1882,lockon:T3C1SIdragon_lockon,aoeSpell:aoe1,3467,food:40,4.2,rage3,3,6269,1,experience:0,875,
T3C1SIdragon_4,4,food:3881,1,,46450,2220,lockon:T3C1SIdragon_lockon,aoeSpell:aoe1,3774,food:44,4.2,rage3,3,8076,1,experience:0,1035,
T3C1SIdragon_5,5,food:4320,1,,50792,2619,lockon:T3C1SIdragon_lockon,aoeSpell:aoe1|ballistaResist01:ballistaResist01,4072,food:48,4.2,rage3,4,10109,1,experience:0,1632,
T3C1SIdragon_6,6,food:4774,1,,54890,3019,lockon:T3C1SIdragon_lockon,aoeSpell:aoe1|ballistaResist01:ballistaResist01,4343,food:52,4.2,rage3,4,11544,1,experience:0,1875,
T3C1SIdragon_7,7,food:6552,1,,69013,4023,lockon:T3C1SIdragon_lockon,aoeSpell:aoe1|ballistaResist01:ballistaResist01,4602,food:56,4.2,rage3,4,13035,1,experience:0,2496,
T3C1SIdragon_8,8,food:7155,1,,71605,4380,lockon:T3C1SIdragon_lockon,aoeSpell:aoe1|ballistaResist01:ballistaResist01,4829,food:60,4.2,rage3,4,14850,1,experience:0,2727,
T3C1SIdragon_9,9,food:7776,1,,74988,4777,lockon:T3C1SIdragon_lockon,aoeSpell:aoe1|ballistaResist01:ballistaResist01,5030,food:64,4.2,rage3,5,22253,1,experience:0,2968,
T3C1SIdragon_10,10,food:13413,1,,77811,5192,lockon:T3C1SIdragon_lockon,aoeSpell:aoe1|ballistaResist01:ballistaResist01,5268,food:68,4.2,rage3,5,25097,1,experience:0,3219,
T3C1SIdragon_11,11,food:14460,1,,80785,5559,lockon:T3C1SIdragon_lockon,aoeSpell:aoe1|ballistaResist01:ballistaResist01,5558,food:72,4.2,rage3,5,34609,1,experience:0,3510,
T3C1SIdragon_12,12,food:19251,1,,86740,6118,lockon:T3C1SIdragon_lockon,aoeSpell:aoe1|ballistaResist01:ballistaResist01,5882,food:77,4.2,rage3,5,39008,1,experience:0,3999,
T3C1SIdragon_13,13,food:24338,1,,93106,6765,lockon:T3C1SIdragon_lockon,aoeSpell:aoe1|ballistaResist01:ballistaResist01,6265,food:82,4.2,rage3,6,50954,1,experience:0,4576,
T3C1SIdragon_14,14,food:30708,1,,99069,7464,lockon:T3C1SIdragon_lockon,aoeSpell:aoe1|ballistaResist01:ballistaResist01,6712,food:87,4.2,rage3,6,57406,1,experience:0,5214,
T3C1SIdragon_15,15,food:33023,1,,106290,8273,lockon:T3C1SIdragon_lockon,aoeSpell:aoe1|ballistaResist01:ballistaResist01,7177,food:92,4.2,rage3,6,0,1.2,experience:0,5984,!@#fmdogjcnnogcfefg
