identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T2C2SUdragon_1,1,food:0,1,,13923,244,lockon:T2C2SUdragon_lockon,,1389,food:14,4.2,rage3,1,325,1,experience:0,75,
T2C2SUdragon_2,2,food:236,1,,15048,290,lockon:T2C2SUdragon_lockon,chainLightning:chainLightning1,1524,food:16,4.2,rage3,1,456,1,experience:0,132,
T2C2SUdragon_3,3,food:280,1,,16246,346,lockon:T2C2SUdragon_lockon,chainLightning:chainLightning1,1682,food:18,4.2,rage3,1,623,1,experience:0,162,
T2C2SUdragon_4,4,food:329,1,,18143,425,lockon:T2C2SUdragon_lockon,chainLightning:chainLightning1,1850,food:20,4.2,rage3,1,843,1,experience:0,195,
T2C2SUdragon_5,5,food:507,1,,20227,517,lockon:T2C2SUdragon_lockon,chainLightning:chainLightning1,2020,food:22,4.2,rage3,2,1115,1,experience:0,242,
T2C2SUdragon_6,6,food:567,1,,22215,615,lockon:T2C2SUdragon_lockon,chainLightning:chainLightning1,2188,food:24,4.2,rage3,2,2152,1,experience:0,281,
T2C2SUdragon_7,7,food:912,1,,29377,873,lockon:T2C2SUdragon_lockon,chainLightning:chainLightning1,2346,food:26,4.2,rage3,2,3470,1,experience:0,408,
T2C2SUdragon_8,8,food:1553,1,,30696,966,lockon:T2C2SUdragon_lockon,chainLightning:chainLightning1,2486,food:28,4.2,rage3,2,4557,1,experience:0,446,
T2C2SUdragon_9,9,food:1703,1,,32478,1076,lockon:T2C2SUdragon_lockon,chainLightning:chainLightning1,2618,food:30,4.2,rage3,2,5612,1,experience:0,500,
T2C2SUdragon_10,10,food:1858,1,,33955,1193,lockon:T2C2SUdragon_lockon,chainLightning:chainLightning1,2774,food:32,4.2,rage3,3,0,1.2,experience:0,556,!@#peeoklofbdjjhkhi
