identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T6C3HUdragon_1,1,food:0,1,,553344,17280,fireball:T6C3HUdragon_fireball,,31299,food:438,4.2,rage1,15,203039,1,experience:0,43643,
T6C3HUdragon_2,2,food:120384,1,,575379,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1,32638,food:456,4.2,rage1,15,215594,1,experience:0,70980,
T6C3HUdragon_3,3,food:125136,1,,594867,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1,33917,food:474,4.2,rage1,16,261714,1,experience:0,76266,
T6C3HUdragon_4,4,food:129888,1,,619291,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1,35409,food:492,4.2,rage1,16,321745,1,experience:0,82911,
T6C3HUdragon_5,5,food:134640,1,,645041,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1,37181,food:510,4.2,rage1,17,383938,1,experience:0,120891,
T6C3HUdragon_6,6,food:139392,1,,684781,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1,39295,food:528,4.2,rage1,17,453299,1,experience:0,135600,
T6C3HUdragon_7,7,food:144144,1,,731377,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1,41676,food:546,4.2,rage1,18,484080,1,experience:0,153659,
T6C3HUdragon_8,8,food:148896,1,,781029,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1,44401,food:564,4.2,rage1,18,513817,1,experience:0,174778,
T6C3HUdragon_9,9,food:153648,1,,828995,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1|cannonResist01:cannonResist01,47354,food:582,4.2,rage1,18,548589,1,experience:0,257248,
T6C3HUdragon_10,10,food:158400,1,,885079,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1|cannonResist01:cannonResist01,50435,food:600,4.2,rage1,18,585633,1,experience:0,292531,
T6C3HUdragon_11,11,food:163152,1,,944827,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1|cannonResist01:cannonResist01,53718,food:618,4.2,rage1,18,621502,1,experience:0,332592,
T6C3HUdragon_12,12,food:167904,1,,1002676,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1|cannonResist01:cannonResist01,57273,food:636,4.2,rage1,18,663337,1,experience:0,376319,
T6C3HUdragon_13,13,food:172656,1,,1070151,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1|cannonResist01:cannonResist01,60983,food:654,4.2,rage1,18,707895,1,experience:0,427661,
T6C3HUdragon_14,14,food:177408,1,,1142023,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1|cannonResist01:cannonResist01|ballistaResist01:ballistaResist01,64854,food:672,4.2,rage1,18,751132,1,experience:0,485316,
T6C3HUdragon_15,15,food:182160,1,,1211762,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1|cannonResist01:cannonResist01|ballistaResist01:ballistaResist01,68934,food:690,4.2,rage1,18,796983,1,experience:0,547349,
T6C3HUdragon_16,16,food:186912,1,,1285716,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1|cannonResist01:cannonResist01|ballistaResist01:ballistaResist01,72976,food:708,4.2,rage1,18,821470,1,experience:0,614796,
T6C3HUdragon_17,17,food:191664,1,,1361972,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1|cannonResist01:cannonResist01|ballistaResist01:ballistaResist01,76770,food:726,4.2,rage1,18,842004,1,experience:0,685143,
T6C3HUdragon_18,18,food:196416,1,,1426119,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1|cannonResist01:cannonResist01|ballistaResist01:ballistaResist01,80191,food:744,4.2,rage1,18,1146308,1,experience:0,749362,
T6C3HUdragon_19,19,food:267192,1,,1476164,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1|cannonResist01:cannonResist01|ballistaResist01:ballistaResist01,83202,food:762,4.2,rage1,18,1174963,1,experience:0,804752,
T6C3HUdragon_20,20,food:273504,1,,1513057,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1|cannonResist01:cannonResist01|ballistaResist01:ballistaResist01,85788,food:780,4.2,rage1,18,1204334,1,experience:0,850504,
T6C3HUdragon_21,21,food:279815,1,,1550871,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1|cannonResist01:cannonResist01|ballistaResist01:ballistaResist01,88096,food:798,4.2,rage1,18,1234440,1,experience:0,895245,
T6C3HUdragon_22,22,food:286127,1,,1589627,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1|cannonResist01:cannonResist01|ballistaResist01:ballistaResist01,90298,food:816,4.2,rage1,18,1547569,1,experience:0,940576,
T6C3HUdragon_23,23,food:357677,1,,1629356,17280,fireball:T6C3HUdragon_fireball,healingMark:healingMark1|stealEssence:stealEssence1|cannonResist01:cannonResist01|ballistaResist01:ballistaResist01,92555,food:834,4.2,rage1,18,1586256,1,experience:0,988187,
