identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T13C4SIdragon_1,1,food:0,1,,22898342,18000,lockon:T13C4SIdragon_lockon,umbralSpike:tidalSurge1|dreadfulRoar:flashFreeze1|invincibleSpell:magicBarrier1|elementalResist01:elementalResist01,1127829,food:3136,4.2,rage3,63,8689360,1,experience:0,138846614,
T13C4SIdragon_2,2,food:811800,1,,23470796,18000,lockon:T13C4SIdragon_lockon,umbralSpike:tidalSurge1|dreadfulRoar:flashFreeze1|invincibleSpell:magicBarrier1|elementalResist01:elementalResist01,1156025,food:3157,4.2,rage3,63,8906593,1,experience:0,142660489,
T13C4SIdragon_3,3,food:817200,1,,24057557,18000,lockon:T13C4SIdragon_lockon,umbralSpike:tidalSurge1|dreadfulRoar:flashFreeze1|invincibleSpell:magicBarrier1|elementalResist01:elementalResist01,1184926,food:3178,4.2,rage3,64,10371994,1,experience:0,146507982,
T13C4SIdragon_4,4,food:822600,1,,24658980,18000,lockon:T13C4SIdragon_lockon,umbralSpike:tidalSurge1|dreadfulRoar:flashFreeze1|invincibleSpell:magicBarrier1|elementalResist01:elementalResist01,1214549,food:3199,4.2,rage3,64,12234252,1,experience:0,150389094,
T13C4SIdragon_5,5,food:828000,1,,25275441,18000,lockon:T13C4SIdragon_lockon,umbralSpike:tidalSurge1|dreadfulRoar:flashFreeze1|invincibleSpell:magicBarrier1|elementalResist01:elementalResist01,1244912,food:3220,4.2,rage3,65,14095391,1,experience:0,154303825,
T13C4SIdragon_6,6,food:833400,1,,25907322,18000,lockon:T13C4SIdragon_lockon,umbralSpike:tidalSurge1|dreadfulRoar:flashFreeze1|invincibleSpell:magicBarrier1|elementalResist01:elementalResist01,1276035,food:3241,4.2,rage3,65,15970845,1,experience:0,158252175,
T13C4SIdragon_7,7,food:838800,1,,26555003,18000,lockon:T13C4SIdragon_lockon,umbralSpike:tidalSurge1|dreadfulRoar:flashFreeze1|invincibleSpell:magicBarrier1|elementalResist01:elementalResist01,1307935,food:3262,4.2,rage3,66,16370116,1,experience:0,162234143,
T13C4SIdragon_8,8,food:844200,1,,27218875,18000,lockon:T13C4SIdragon_lockon,umbralSpike:tidalSurge1|dreadfulRoar:flashFreeze1|invincibleSpell:magicBarrier1|elementalResist01:elementalResist01,1340634,food:3283,4.2,rage3,66,16779366,1,experience:0,166249731,
T13C4SIdragon_9,9,food:849600,1,,27899342,18000,lockon:T13C4SIdragon_lockon,umbralSpike:tidalSurge1|dreadfulRoar:flashFreeze1|invincibleSpell:magicBarrier1|elementalResist01:elementalResist01,1374149,food:3304,4.2,rage3,67,17198847,1,experience:0,170298937,
T13C4SIdragon_10,10,food:855000,1,,28596816,18000,lockon:T13C4SIdragon_lockon,umbralSpike:tidalSurge1|dreadfulRoar:flashFreeze1|invincibleSpell:magicBarrier1|elementalResist01:elementalResist01,1408503,food:3325,4.2,rage3,67,17628817,1,experience:0,174381762,
T13C4SIdragon_11,11,food:860400,1,,29311725,18000,lockon:T13C4SIdragon_lockon,umbralSpike:tidalSurge1|dreadfulRoar:flashFreeze1|invincibleSpell:magicBarrier1|elementalResist01:elementalResist01,1443715,food:3346,4.2,rage3,68,18069537,1,experience:0,178498206,
T13C4SIdragon_12,12,food:865800,1,,30044505,18000,lockon:T13C4SIdragon_lockon,umbralSpike:tidalSurge1|dreadfulRoar:flashFreeze1|invincibleSpell:magicBarrier1|elementalResist01:elementalResist01,1479808,food:3367,4.2,rage3,68,18521272,1,experience:0,182648268,
