identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E19Q1MythicSorcererDragon_1,1,food:0,1,,192692,16802,lockon:E19Q1MythicSorcererDragon_lockon,umbralSpike:foxfireBolt1|dissipate:kitsuneMischief1|stealEssence:trickstersToolkit1|elementalResist01:elementalResist01,12778,food:210,4.2,rage3,8,54809,1,experience:0,15449,3,4,6,
E19Q1MythicSorcererDragon_2,2,food:57600,1,,424013,18000,lockon:E19Q1MythicSorcererDragon_lockon,umbralSpike:foxfireBolt1|dissipate:kitsuneMischief1|stealEssence:trickstersToolkit1|elementalResist01:elementalResist01,24611,food:427,4.2,rage3,13,177866,1,experience:0,65504,3,4,6,
E19Q1MythicSorcererDragon_3,3,E19Q1MythicSorcererDragonGreenStone:1,1,have2GreenEpic,484767,18000,lockon:E19Q1MythicSorcererDragon_lockon,umbralSpike:foxfireBolt1|dissipate:kitsuneMischief1|stealEssence:trickstersToolkit1|elementalResist01:elementalResist01,27812,food:469,4.2,rage3,14,229466,1,experience:0,84626,5,5,6,
E19Q1MythicSorcererDragon_4,4,food:126000,1,,916039,18000,lockon:E19Q1MythicSorcererDragon_lockon,umbralSpike:foxfireBolt1|dissipate:kitsuneMischief1|stealEssence:trickstersToolkit1|elementalResist01:elementalResist01,46512,food:679,4.2,rage3,18,501720,1,experience:0,267538,5,5,6,
E19Q1MythicSorcererDragon_5,5,E19Q1MythicSorcererDragonGoldStone:1,1,haveGoldLegendary,1044033,18000,lockon:E19Q1MythicSorcererDragon_lockon,umbralSpike:foxfireBolt1|dissipate:kitsuneMischief1|stealEssence:trickstersToolkit1|elementalResist01:elementalResist01,52763,food:721,4.2,rage3,18,638900,1,experience:0,345896,9,6,6,
E19Q1MythicSorcererDragon_6,6,food:190800,1,,1420717,18000,lockon:E19Q1MythicSorcererDragon_lockon,umbralSpike:foxfireBolt1|dissipate:kitsuneMischief1|stealEssence:trickstersToolkit1|elementalResist01:elementalResist01,71678,food:826,4.2,rage3,18,933488,1,experience:0,639388,9,6,6,
E19Q1MythicSorcererDragon_7,7,food:217800,1,have2LegendaryGold,1845438,18000,lockon:E19Q1MythicSorcererDragon_lockon,umbralSpike:foxfireBolt1|dissipate:kitsuneMischief1|stealEssence:trickstersToolkit1|elementalResist01:elementalResist01,93182,food:994,4.2,rage3,18,1137348,1,experience:0,1079659,9,6,6,
E19Q1MythicSorcererDragon_8,8,food:261000,1,,2248368,18000,lockon:E19Q1MythicSorcererDragon_lockon,umbralSpike:foxfireBolt1|dissipate:kitsuneMischief1|stealEssence:trickstersToolkit1|elementalResist01:elementalResist01,113532,food:1162,4.2,rage3,20,1385738,1,experience:0,1602693,9,6,6,
E19Q1MythicSorcererDragon_9,9,E19Q1MythicSorcererDragonPlatinumStone:1,1,havePlatinumLegendary,2362158,18000,lockon:E19Q1MythicSorcererDragon_lockon,umbralSpike:foxfireBolt1|dissipate:kitsuneMischief1|stealEssence:trickstersToolkit1|elementalResist01:elementalResist01,119280,food:1204,4.2,rage3,21,1455891,1,experience:0,1769054,13,7,6,
E19Q1MythicSorcererDragon_10,10,food:315000,1,,3176655,18000,lockon:E19Q1MythicSorcererDragon_lockon,umbralSpike:foxfireBolt1|dissipate:kitsuneMischief1|stealEssence:trickstersToolkit1|elementalResist01:elementalResist01,156440,food:1456,4.2,rage3,25,1957988,1,experience:0,3120281,13,7,6,
E19Q1MythicSorcererDragon_11,11,food:379800,1,have2LegendaryPlatinum,3420854,18000,lockon:E19Q1MythicSorcererDragon_lockon,umbralSpike:foxfireBolt1|dissipate:kitsuneMischief1|stealEssence:trickstersToolkit1|elementalResist01:elementalResist01,168468,food:1519,4.2,rage3,26,2108537,1,experience:0,3618428,13,7,6,
E19Q1MythicSorcererDragon_12,12,food:396000,1,,3683839,18000,lockon:E19Q1MythicSorcererDragon_lockon,umbralSpike:foxfireBolt1|dissipate:kitsuneMischief1|stealEssence:trickstersToolkit1|elementalResist01:elementalResist01,181421,food:1582,4.2,rage3,27,2270662,1,experience:0,4196175,13,7,6,
E19Q1MythicSorcererDragon_13,13,E19Q1MythicSorcererDragonSapphireStone:1,1,haveLegendarySapphire,3775923,18000,lockon:E19Q1MythicSorcererDragon_lockon,umbralSpike:foxfireBolt1|dissipate:kitsuneMischief1|stealEssence:trickstersToolkit1|elementalResist01:elementalResist01,185957,food:1603,4.2,rage3,27,2327426,1,experience:0,4408635,17,8,6,
E19Q1MythicSorcererDragon_14,14,food:417600,1,,4167859,18000,lockon:E19Q1MythicSorcererDragon_lockon,umbralSpike:foxfireBolt1|dissipate:kitsuneMischief1|stealEssence:trickstersToolkit1|elementalResist01:elementalResist01,205261,food:1687,4.2,rage3,29,2569036,1,experience:0,5371377,17,8,6,
E19Q1MythicSorcererDragon_15,15,food:439200,1,have2LegendarySapphire,4600454,18000,lockon:E19Q1MythicSorcererDragon_lockon,umbralSpike:foxfireBolt1|dissipate:kitsuneMischief1|stealEssence:trickstersToolkit1|elementalResist01:elementalResist01,226569,food:1771,4.2,rage3,30,2835731,1,experience:0,6544464,17,8,6,
E19Q1MythicSorcererDragon_16,16,food:460800,1,,5468391,18000,lockon:E19Q1MythicSorcererDragon_lockon,umbralSpike:foxfireBolt1|dissipate:kitsuneMischief1|stealEssence:trickstersToolkit1|elementalResist01:elementalResist01,269319,food:1918,4.2,rage3,32,3370783,1,experience:0,9246926,17,8,6,
E19Q1MythicSorcererDragon_17,17,E19Q1MythicSorcererDragonGarnetStone:1,1,haveLegendaryGarnet,5745192,18000,lockon:E19Q1MythicSorcererDragon_lockon,umbralSpike:foxfireBolt1|dissipate:kitsuneMischief1|stealEssence:trickstersToolkit1|elementalResist01:elementalResist01,282953,food:1960,4.2,rage3,33,3541426,1,experience:0,10206746,21,9,6,
