identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T14C3SFdragon_1,1,food:0,1,,36078213,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1,1776996,food:3048,4.2,rage3,73,12529881,1,experience:0,212992000,
T14C3SFdragon_2,2,food:809424,1,,36980158,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1,1821421,food:3066,4.2,rage3,73,12843128,1,experience:0,217305703,
T14C3SFdragon_3,3,food:814176,1,,37904649,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1,1866956,food:3084,4.2,rage3,74,14956209,1,experience:0,221651732,
T14C3SFdragon_4,4,food:818928,1,,38852257,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1,1913630,food:3102,4.2,rage3,74,17641547,1,experience:0,226030086,
T14C3SFdragon_5,5,food:823680,1,,39823554,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1,1961471,food:3120,4.2,rage3,75,20325273,1,experience:0,230440766,
T14C3SFdragon_6,6,food:828432,1,,40819133,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1,2010507,food:3138,4.2,rage3,76,23029640,1,experience:0,234883773,
T14C3SFdragon_7,7,food:833184,1,,41839597,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1,2060770,food:3156,4.2,rage3,77,23605378,1,experience:0,239359104,
T14C3SFdragon_8,8,food:837936,1,,42885567,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1,2112289,food:3174,4.2,rage3,78,24195510,1,experience:0,243866762,
T14C3SFdragon_9,9,food:842688,1,,43957688,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1,2165096,food:3192,4.2,rage3,79,24800398,1,experience:0,248406746,
T14C3SFdragon_10,10,food:847440,1,,45056616,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1,2219223,food:3210,4.2,rage3,80,25420407,1,experience:0,252979055,
T14C3SFdragon_11,11,food:852192,1,,46183018,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1,2274703,food:3228,4.2,rage3,80,26055914,1,experience:0,257583690,
T14C3SFdragon_12,12,food:856944,1,,47337577,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1,2331571,food:3246,4.2,rage3,81,26707311,1,experience:0,262220651,
T14C3SFdragon_13,13,food:861696,1,,48520997,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1,2389860,food:3264,4.2,rage3,81,27374992,1,experience:0,266889938,
T14C3SFdragon_14,14,food:866448,1,,49734007,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,2449606,food:3282,4.2,rage3,82,28059365,1,experience:0,271591550,
T14C3SFdragon_15,15,food:871200,1,,50977347,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,2510846,food:3300,4.2,rage3,82,28760847,1,experience:0,276325488,
T14C3SFdragon_16,16,food:875952,1,,52251771,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,2573617,food:3318,4.2,rage3,83,29479868,1,experience:0,281091753,
T14C3SFdragon_17,17,food:880704,1,,53558056,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,2637957,food:3336,4.2,rage3,83,30216863,1,experience:0,285890342,
T14C3SFdragon_18,18,food:885456,1,,54897000,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,2703906,food:3354,4.2,rage3,84,41137424,1,experience:0,290721258,
T14C3SFdragon_19,19,food:1182376,1,,56269420,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,2771504,food:3372,4.2,rage3,84,42165856,1,experience:0,295584500,
T14C3SFdragon_20,20,food:1188687,1,,57676151,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,2840791,food:3390,4.2,rage3,85,43219999,1,experience:0,300480067,
T14C3SFdragon_21,21,food:1194999,1,,59118045,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,2911811,food:3408,4.2,rage3,85,44300496,1,experience:0,305407960,
T14C3SFdragon_22,22,food:1201311,1,,60595982,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,2984606,food:3426,4.2,rage3,86,55537914,1,experience:0,310368179,
T14C3SFdragon_23,23,food:1477026,1,,62110867,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,3059221,food:3444,4.2,rage3,86,56926360,1,experience:0,315360724,
T14C3SFdragon_24,24,food:1484746,1,,63663631,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,3135701,food:3462,4.2,rage3,87,58349516,1,experience:0,320385594,
T14C3SFdragon_25,25,food:1492466,1,,65255215,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,3214093,food:3480,4.2,rage3,87,59808251,1,experience:0,325442790,
T14C3SFdragon_26,26,food:1500185,1,,66886586,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,3294445,food:3498,4.2,rage3,88,71667449,1,experience:0,330532313,
T14C3SFdragon_27,27,food:1762832,1,,68558736,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,3376806,food:3516,4.2,rage3,88,73459133,1,experience:0,335654160,
T14C3SFdragon_28,28,food:1771857,1,,70272691,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,3461226,food:3534,4.2,rage3,89,75295608,1,experience:0,340808334,
T14C3SFdragon_29,29,food:1780881,1,,72029498,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,3547757,food:3552,4.2,rage3,89,77177996,1,experience:0,345994834,
T14C3SFdragon_30,30,food:1789906,1,,73830225,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,3636451,food:3570,4.2,rage3,90,79107445,1,experience:0,351213659,
T14C3SFdragon_31,31,food:1798931,1,,75675973,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,3727362,food:3588,4.2,rage3,90,81085126,1,experience:0,356464810,
T14C3SFdragon_32,32,food:1807956,1,,77567858,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,3820546,food:3606,4.2,rage3,91,83112252,1,experience:0,361748287,
T14C3SFdragon_33,33,food:1816980,1,,79507036,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,3916059,food:3624,4.2,rage3,91,85190055,1,experience:0,367064090,
T14C3SFdragon_34,34,food:1826005,1,,81494691,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,4013960,food:3642,4.2,rage3,92,87319805,1,experience:0,372412218,
T14C3SFdragon_35,35,food:1835030,1,,83532039,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,4114309,food:3660,4.2,rage3,92,89502796,1,experience:0,377792672,
T14C3SFdragon_36,36,food:1844055,1,,85620322,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,4217167,food:3678,4.2,rage3,93,91740362,1,experience:0,383205453,
T14C3SFdragon_37,37,food:1853079,1,,87760814,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,4322596,food:3696,4.2,rage3,93,94033867,1,experience:0,388650558,
T14C3SFdragon_38,38,food:1862104,1,,89954814,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,4430661,food:3714,4.2,rage3,94,96384710,1,experience:0,394127990,
T14C3SFdragon_39,39,food:1871129,1,,92203670,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,4541427,food:3732,4.2,rage3,94,98794327,1,experience:0,399637748,
T14C3SFdragon_40,40,food:1880154,1,,96871462,17280,lockon:T14C3SFdragon_lockon,fluxSpell:dragonfireMissile1|northernLights:northernLightsLight1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,4771336,food:3768,4.2,rage3,95,0,1.2,experience:0,410754240,!@#faceemmgddalohnj
